global_index,batch,batch_index,image_path,label,angle_degrees,original_source,notes
380,batch_004,80,../bee_direction_labeled_batch004_200/images/batch_004_080.jpg,head_left,84.723190,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002015/BEE24-35_001292_det09_tr0006.jpg,auto_high_conf_binary_resnet_clear; confidence=0.952127; left_prob=0.952127; right_prob=0.047873; quality=0.888387; mean_gray=85.27; std_gray=47.19; mean_sat=96.64; area=0.2802
381,batch_004,81,../bee_direction_labeled_batch004_200/images/batch_004_081.jpg,head_left,44.014786,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001997/BEE24-35_001036_det09_tr0020.jpg,auto_high_conf_binary_resnet_clear; confidence=0.909110; left_prob=0.909110; right_prob=0.090890; quality=0.940631; mean_gray=106.38; std_gray=51.32; mean_sat=73.97; area=0.2519
382,batch_004,82,../bee_direction_labeled_batch004_200/images/batch_004_082.jpg,head_left,-12.739829,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001543/BEE24-33_004004_det38_tr0021.jpg,auto_high_conf_binary_resnet_clear; confidence=0.908601; left_prob=0.908601; right_prob=0.091399; quality=0.940225; mean_gray=122.36; std_gray=46.26; mean_sat=80.06; area=0.2891
383,batch_004,83,../bee_direction_labeled_batch004_200/images/batch_004_083.jpg,head_left,47.172588,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002068/BEE24-35_002461_det09_tr0003.jpg,auto_high_conf_binary_resnet_clear; confidence=0.947053; left_prob=0.947053; right_prob=0.052947; quality=0.891460; mean_gray=91.16; std_gray=52.51; mean_sat=96.31; area=0.3032
384,batch_004,84,../bee_direction_labeled_batch004_200/images/batch_004_084.jpg,head_left,103.962463,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001472/BEE24-33_003466_det30_tr0010.jpg,auto_high_conf_binary_resnet_clear; confidence=0.955914; left_prob=0.955914; right_prob=0.044086; quality=0.878803; mean_gray=90.38; std_gray=40.26; mean_sat=139.54; area=0.2364
385,batch_004,85,../bee_direction_labeled_batch004_200/images/batch_004_085.jpg,head_left,50.531937,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002021/BEE24-35_001421_det10_tr0014.jpg,auto_high_conf_binary_resnet_clear; confidence=0.902264; left_prob=0.902264; right_prob=0.097736; quality=0.942989; mean_gray=117.98; std_gray=49.10; mean_sat=90.28; area=0.3036
386,batch_004,86,../bee_direction_labeled_batch004_200/images/batch_004_086.jpg,head_left,46.234531,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002051/BEE24-35_002114_det07_tr0013.jpg,auto_high_conf_binary_resnet_clear; confidence=0.943630; left_prob=0.943630; right_prob=0.056370; quality=0.892335; mean_gray=86.40; std_gray=47.16; mean_sat=91.96; area=0.2777
387,batch_004,87,../bee_direction_labeled_batch004_200/images/batch_004_087.jpg,head_left,52.436859,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000688/BEE24-33_000831_det39_tr0020.jpg,auto_high_conf_binary_resnet_clear; confidence=0.970775; left_prob=0.970775; right_prob=0.029225; quality=0.858826; mean_gray=94.87; std_gray=38.58; mean_sat=137.22; area=0.2621
388,batch_004,88,../bee_direction_labeled_batch004_200/images/batch_004_088.jpg,head_left,45.271423,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002123/BEE24-35_003601_det09_tr0004.jpg,auto_high_conf_binary_resnet_clear; confidence=0.976669; left_prob=0.976669; right_prob=0.023331; quality=0.851186; mean_gray=81.27; std_gray=52.44; mean_sat=77.51; area=0.3193
389,batch_004,89,../bee_direction_labeled_batch004_200/images/batch_004_089.jpg,head_left,16.046673,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002171/BEE24-35_004408_det09_tr0009.jpg,auto_high_conf_binary_resnet_clear; confidence=0.932848; left_prob=0.932848; right_prob=0.067152; quality=0.904351; mean_gray=105.18; std_gray=44.04; mean_sat=91.83; area=0.2866
390,batch_004,90,../bee_direction_labeled_batch004_200/images/batch_004_090.jpg,head_left,-25.813971,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001977/BEE24-35_000104_det09_tr0010.jpg,auto_high_conf_binary_resnet_clear; confidence=0.936074; left_prob=0.936074; right_prob=0.063926; quality=0.893082; mean_gray=132.51; std_gray=58.13; mean_sat=76.23; area=0.3595
391,batch_004,91,../bee_direction_labeled_batch004_200/images/batch_004_091.jpg,head_left,-12.520927,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001462/BEE24-33_003405_det30_tr0020.jpg,auto_high_conf_binary_resnet_clear; confidence=0.980263; left_prob=0.980263; right_prob=0.019737; quality=0.837563; mean_gray=98.04; std_gray=43.16; mean_sat=120.39; area=0.3524
392,batch_004,92,../bee_direction_labeled_batch004_200/images/batch_004_092.jpg,head_left,45.311771,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002085/BEE24-35_004703_det05_tr0020.jpg,auto_high_conf_binary_resnet_clear; confidence=0.911972; left_prob=0.911972; right_prob=0.088028; quality=0.920581; mean_gray=98.19; std_gray=50.28; mean_sat=91.06; area=0.2829
393,batch_004,93,../bee_direction_labeled_batch004_200/images/batch_004_093.jpg,head_left,24.162363,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002104/BEE24-35_003217_det11_tr0007.jpg,auto_high_conf_binary_resnet_clear; confidence=0.995897; left_prob=0.995897; right_prob=0.004103; quality=0.817731; mean_gray=67.12; std_gray=48.57; mean_sat=78.84; area=0.3293
394,batch_004,94,../bee_direction_labeled_batch004_200/images/batch_004_094.jpg,head_left,64.614571,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002103/BEE24-35_003214_det10_tr0015.jpg,auto_high_conf_binary_resnet_clear; confidence=0.958743; left_prob=0.958743; right_prob=0.041257; quality=0.862009; mean_gray=96.65; std_gray=43.71; mean_sat=116.04; area=0.3180
395,batch_004,95,../bee_direction_labeled_batch004_200/images/batch_004_095.jpg,head_left,-13.174623,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000661/BEE24-33_000855_det24_tr0018.jpg,auto_high_conf_binary_resnet_clear; confidence=0.931201; left_prob=0.931201; right_prob=0.068799; quality=0.895615; mean_gray=99.47; std_gray=47.11; mean_sat=112.09; area=0.3141
396,batch_004,96,../bee_direction_labeled_batch004_200/images/batch_004_096.jpg,head_left,49.099678,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000753/BEE24-33_000570_det32_tr0007.jpg,auto_high_conf_binary_resnet_clear; confidence=0.969903; left_prob=0.969903; right_prob=0.030097; quality=0.846205; mean_gray=88.22; std_gray=43.30; mean_sat=140.23; area=0.3100
397,batch_004,97,../bee_direction_labeled_batch004_200/images/batch_004_097.jpg,head_left,79.140297,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001984/BEE24-35_000228_det09_tr0008.jpg,auto_high_conf_binary_resnet_clear; confidence=0.989258; left_prob=0.989258; right_prob=0.010742; quality=0.820082; mean_gray=83.43; std_gray=43.82; mean_sat=113.57; area=0.3386
398,batch_004,98,../bee_direction_labeled_batch004_200/images/batch_004_098.jpg,head_left,72.427223,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000599/BEE24-33_000748_det26_tr0018.jpg,auto_high_conf_binary_resnet_clear; confidence=0.988839; left_prob=0.988839; right_prob=0.011161; quality=0.817581; mean_gray=92.92; std_gray=38.19; mean_sat=122.93; area=0.3122
399,batch_004,99,../bee_direction_labeled_batch004_200/images/batch_004_099.jpg,head_left,6.476143,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002004/BEE24-35_001084_det10_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.956143; left_prob=0.956143; right_prob=0.043857; quality=0.855841; mean_gray=97.35; std_gray=55.62; mean_sat=93.53; area=0.3752
400,batch_004,100,../bee_direction_labeled_batch004_200/images/batch_004_100.jpg,head_left,45.635262,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002033/BEE24-35_001646_det09_tr0015.jpg,auto_high_conf_binary_resnet_clear; confidence=0.903484; left_prob=0.903484; right_prob=0.096516; quality=0.914110; mean_gray=89.18; std_gray=48.69; mean_sat=110.28; area=0.2636
401,batch_004,101,../bee_direction_labeled_batch004_200/images/batch_004_101.jpg,head_right,19.887829,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002129/BEE24-35_003730_det09_tr0014.jpg,auto_high_conf_binary_resnet_clear; confidence=0.983075; left_prob=0.016924; right_prob=0.983075; quality=0.983192; mean_gray=113.53; std_gray=53.31; mean_sat=79.45; area=0.2374
402,batch_004,102,../bee_direction_labeled_batch004_200/images/batch_004_102.jpg,head_right,19.262251,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002095/BEE24-35_003122_det08_tr0011.jpg,auto_high_conf_binary_resnet_clear; confidence=0.970263; left_prob=0.029737; right_prob=0.970263; quality=0.982826; mean_gray=111.68; std_gray=48.73; mean_sat=90.05; area=0.2346
403,batch_004,103,../bee_direction_labeled_batch004_200/images/batch_004_103.jpg,head_right,20.464155,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002190/BEE24-35_004944_det10_tr0010.jpg,auto_high_conf_binary_resnet_clear; confidence=0.983005; left_prob=0.016995; right_prob=0.983005; quality=0.949236; mean_gray=101.08; std_gray=47.83; mean_sat=95.25; area=0.2482
404,batch_004,104,../bee_direction_labeled_batch004_200/images/batch_004_104.jpg,head_right,48.841145,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002063/BEE24-35_002327_det09_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.988932; left_prob=0.011068; right_prob=0.988932; quality=0.941069; mean_gray=103.93; std_gray=47.63; mean_sat=101.03; area=0.2672
405,batch_004,105,../bee_direction_labeled_batch004_200/images/batch_004_105.jpg,head_right,-31.906073,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002003/BEE24-35_001066_det11_tr0011.jpg,auto_high_conf_binary_resnet_clear; confidence=0.991289; left_prob=0.008711; right_prob=0.991289; quality=0.928908; mean_gray=108.17; std_gray=50.59; mean_sat=103.00; area=0.3025
406,batch_004,106,../bee_direction_labeled_batch004_200/images/batch_004_106.jpg,head_right,29.216515,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002080/BEE24-35_002793_det05_tr0018.jpg,auto_high_conf_binary_resnet_clear; confidence=0.988043; left_prob=0.011957; right_prob=0.988043; quality=0.930726; mean_gray=97.69; std_gray=50.85; mean_sat=80.23; area=0.2664
407,batch_004,107,../bee_direction_labeled_batch004_200/images/batch_004_107.jpg,head_right,22.225992,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002071/BEE24-35_002533_det08_tr0017.jpg,auto_high_conf_binary_resnet_clear; confidence=0.982414; left_prob=0.017587; right_prob=0.982414; quality=0.937100; mean_gray=104.31; std_gray=48.17; mean_sat=92.15; area=0.2782
408,batch_004,108,../bee_direction_labeled_batch004_200/images/batch_004_108.jpg,head_right,24.379984,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002112/BEE24-35_003358_det09_tr0014.jpg,auto_high_conf_binary_resnet_clear; confidence=0.989336; left_prob=0.010664; right_prob=0.989336; quality=0.917268; mean_gray=105.78; std_gray=46.62; mean_sat=102.03; area=0.2971
409,batch_004,109,../bee_direction_labeled_batch004_200/images/batch_004_109.jpg,head_right,10.636568,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002052/BEE24-35_002109_det08_tr0006.jpg,auto_high_conf_binary_resnet_clear; confidence=0.981368; left_prob=0.018631; right_prob=0.981368; quality=0.926096; mean_gray=106.86; std_gray=47.13; mean_sat=113.38; area=0.2931
410,batch_004,110,../bee_direction_labeled_batch004_200/images/batch_004_110.jpg,head_right,46.802437,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002097/BEE24-35_003183_det08_tr0022.jpg,auto_high_conf_binary_resnet_clear; confidence=0.990495; left_prob=0.009505; right_prob=0.990495; quality=0.914771; mean_gray=103.18; std_gray=47.31; mean_sat=74.07; area=0.2728
411,batch_004,111,../bee_direction_labeled_batch004_200/images/batch_004_111.jpg,head_right,-10.683731,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001987/BEE24-35_000684_det08_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.995135; left_prob=0.004865; right_prob=0.995135; quality=0.888406; mean_gray=106.09; std_gray=49.63; mean_sat=114.63; area=0.3553
412,batch_004,112,../bee_direction_labeled_batch004_200/images/batch_004_112.jpg,head_right,21.267675,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002181/BEE24-35_004634_det09_tr0017.jpg,auto_high_conf_binary_resnet_clear; confidence=0.987048; left_prob=0.012952; right_prob=0.987048; quality=0.894150; mean_gray=103.14; std_gray=49.95; mean_sat=91.16; area=0.3374
413,batch_004,113,../bee_direction_labeled_batch004_200/images/batch_004_113.jpg,head_right,36.294144,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002137/BEE24-35_003896_det08_tr0017.jpg,auto_high_conf_binary_resnet_clear; confidence=0.958322; left_prob=0.041678; right_prob=0.958322; quality=0.928426; mean_gray=101.40; std_gray=48.41; mean_sat=93.71; area=0.2816
414,batch_004,114,../bee_direction_labeled_batch004_200/images/batch_004_114.jpg,head_right,43.919109,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002092/BEE24-35_003042_det07_tr0023.jpg,auto_high_conf_binary_resnet_clear; confidence=0.921125; left_prob=0.078875; right_prob=0.921125; quality=0.972412; mean_gray=112.32; std_gray=47.59; mean_sat=94.61; area=0.2475
415,batch_004,115,../bee_direction_labeled_batch004_200/images/batch_004_115.jpg,head_right,11.456573,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002082/BEE24-35_002902_det05_tr0020.jpg,auto_high_conf_binary_resnet_clear; confidence=0.994269; left_prob=0.005731; right_prob=0.994269; quality=0.877291; mean_gray=92.93; std_gray=40.42; mean_sat=128.74; area=0.2485
416,batch_004,116,../bee_direction_labeled_batch004_200/images/batch_004_116.jpg,head_right,12.160991,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002094/BEE24-35_003108_det08_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.945332; left_prob=0.054668; right_prob=0.945332; quality=0.936260; mean_gray=114.54; std_gray=49.64; mean_sat=73.07; area=0.2803
417,batch_004,117,../bee_direction_labeled_batch004_200/images/batch_004_117.jpg,head_right,26.400089,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002025/BEE24-35_001525_det11_tr0013.jpg,auto_high_conf_binary_resnet_clear; confidence=0.986435; left_prob=0.013565; right_prob=0.986435; quality=0.885798; mean_gray=99.20; std_gray=44.49; mean_sat=116.70; area=0.2996
418,batch_004,118,../bee_direction_labeled_batch004_200/images/batch_004_118.jpg,head_right,123.169518,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002111/BEE24-35_003567_det07_tr0011.jpg,auto_high_conf_binary_resnet_clear; confidence=0.994026; left_prob=0.005974; right_prob=0.994026; quality=0.876297; mean_gray=78.63; std_gray=47.69; mean_sat=80.41; area=0.2822
419,batch_004,119,../bee_direction_labeled_batch004_200/images/batch_004_119.jpg,head_right,43.809669,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002106/BEE24-35_003255_det08_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.969188; left_prob=0.030812; right_prob=0.969188; quality=0.904708; mean_gray=101.09; std_gray=46.92; mean_sat=99.87; area=0.3039
420,batch_004,120,../bee_direction_labeled_batch004_200/images/batch_004_120.jpg,head_right,12.604408,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002081/BEE24-35_002843_det05_tr0010.jpg,auto_high_conf_binary_resnet_clear; confidence=0.995148; left_prob=0.004852; right_prob=0.995148; quality=0.871976; mean_gray=103.84; std_gray=47.27; mean_sat=100.44; area=0.3644
421,batch_004,121,../bee_direction_labeled_batch004_200/images/batch_004_121.jpg,head_right,35.258152,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002140/BEE24-35_003961_det08_tr0015.jpg,auto_high_conf_binary_resnet_clear; confidence=0.947412; left_prob=0.052588; right_prob=0.947412; quality=0.930064; mean_gray=101.80; std_gray=48.45; mean_sat=95.31; area=0.2805
422,batch_004,122,../bee_direction_labeled_batch004_200/images/batch_004_122.jpg,head_right,53.950027,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001979/BEE24-35_000136_det09_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.986283; left_prob=0.013717; right_prob=0.986283; quality=0.881363; mean_gray=88.52; std_gray=45.02; mean_sat=108.67; area=0.2778
423,batch_004,123,../bee_direction_labeled_batch004_200/images/batch_004_123.jpg,head_right,101.721817,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002098/BEE24-35_003222_det08_tr0020.jpg,auto_high_conf_binary_resnet_clear; confidence=0.982460; left_prob=0.017540; right_prob=0.982460; quality=0.885411; mean_gray=87.74; std_gray=47.76; mean_sat=89.23; area=0.2986
424,batch_004,124,../bee_direction_labeled_batch004_200/images/batch_004_124.jpg,head_right,20.045765,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002012/BEE24-35_001201_det11_tr0008.jpg,auto_high_conf_binary_resnet_clear; confidence=0.952004; left_prob=0.047996; right_prob=0.952004; quality=0.919697; mean_gray=121.64; std_gray=54.35; mean_sat=74.57; area=0.3129
425,batch_004,125,../bee_direction_labeled_batch004_200/images/batch_004_125.jpg,head_right,83.246765,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001970/BEE24-35_001119_det05_tr0010.jpg,auto_high_conf_binary_resnet_clear; confidence=0.981131; left_prob=0.018869; right_prob=0.981131; quality=0.883001; mean_gray=107.23; std_gray=47.51; mean_sat=99.50; area=0.3616
426,batch_004,126,../bee_direction_labeled_batch004_200/images/batch_004_126.jpg,head_right,29.186756,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001988/BEE24-35_000719_det09_tr0006.jpg,auto_high_conf_binary_resnet_clear; confidence=0.951277; left_prob=0.048723; right_prob=0.951277; quality=0.918790; mean_gray=107.94; std_gray=48.28; mean_sat=93.45; area=0.3166
427,batch_004,127,../bee_direction_labeled_batch004_200/images/batch_004_127.jpg,head_right,32.987549,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002008/BEE24-35_001123_det10_tr0014.jpg,auto_high_conf_binary_resnet_clear; confidence=0.976618; left_prob=0.023382; right_prob=0.976618; quality=0.884361; mean_gray=91.16; std_gray=42.88; mean_sat=118.05; area=0.2588
428,batch_004,128,../bee_direction_labeled_batch004_200/images/batch_004_128.jpg,head_right,22.525627,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002075/BEE24-35_002682_det07_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.920173; left_prob=0.079827; right_prob=0.920173; quality=0.953139; mean_gray=107.29; std_gray=48.91; mean_sat=97.76; area=0.2642
429,batch_004,129,../bee_direction_labeled_batch004_200/images/batch_004_129.jpg,head_right,7.982466,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002002/BEE24-35_001055_det10_tr0020.jpg,auto_high_conf_binary_resnet_clear; confidence=0.986019; left_prob=0.013981; right_prob=0.986019; quality=0.872340; mean_gray=107.00; std_gray=50.29; mean_sat=87.72; area=0.3817
430,batch_004,130,../bee_direction_labeled_batch004_200/images/batch_004_130.jpg,head_right,17.207483,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002163/BEE24-35_004271_det08_tr0013.jpg,auto_high_conf_binary_resnet_clear; confidence=0.957111; left_prob=0.042889; right_prob=0.957111; quality=0.907213; mean_gray=100.38; std_gray=48.00; mean_sat=83.09; area=0.3095
431,batch_004,131,../bee_direction_labeled_batch004_200/images/batch_004_131.jpg,head_right,64.014809,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002037/BEE24-35_001826_det10_tr0004.jpg,auto_high_conf_binary_resnet_clear; confidence=0.926649; left_prob=0.073351; right_prob=0.926649; quality=0.942207; mean_gray=141.82; std_gray=44.00; mean_sat=76.61; area=0.2464
432,batch_004,132,../bee_direction_labeled_batch004_200/images/batch_004_132.jpg,head_right,57.498013,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002084/BEE24-35_002878_det07_tr0017.jpg,auto_high_conf_binary_resnet_clear; confidence=0.954378; left_prob=0.045622; right_prob=0.954378; quality=0.906129; mean_gray=98.44; std_gray=45.92; mean_sat=126.47; area=0.2826
433,batch_004,133,../bee_direction_labeled_batch004_200/images/batch_004_133.jpg,head_right,10.644987,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002031/BEE24-35_001620_det10_tr0022.jpg,auto_high_conf_binary_resnet_clear; confidence=0.977347; left_prob=0.022653; right_prob=0.977347; quality=0.875723; mean_gray=96.95; std_gray=45.14; mean_sat=103.61; area=0.3141
434,batch_004,134,../bee_direction_labeled_batch004_200/images/batch_004_134.jpg,head_right,28.940575,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002018/BEE24-35_001354_det10_tr0014.jpg,auto_high_conf_binary_resnet_clear; confidence=0.981973; left_prob=0.018027; right_prob=0.981973; quality=0.869760; mean_gray=90.20; std_gray=43.92; mean_sat=112.39; area=0.2884
435,batch_004,135,../bee_direction_labeled_batch004_200/images/batch_004_135.jpg,head_right,32.465733,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002139/BEE24-35_003931_det08_tr0017.jpg,auto_high_conf_binary_resnet_clear; confidence=0.978609; left_prob=0.021391; right_prob=0.978609; quality=0.873263; mean_gray=95.46; std_gray=45.04; mean_sat=102.23; area=0.3119
436,batch_004,136,../bee_direction_labeled_batch004_200/images/batch_004_136.jpg,head_right,131.259003,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001899/BEE24-33_003055_det24_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.993501; left_prob=0.006499; right_prob=0.993501; quality=0.853754; mean_gray=99.04; std_gray=43.94; mean_sat=121.41; area=0.3402
437,batch_004,137,../bee_direction_labeled_batch004_200/images/batch_004_137.jpg,head_right,33.644989,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002121/BEE24-35_003498_det09_tr0015.jpg,auto_high_conf_binary_resnet_clear; confidence=0.988020; left_prob=0.011980; right_prob=0.988020; quality=0.860348; mean_gray=87.81; std_gray=47.79; mean_sat=111.63; area=0.3359
438,batch_004,138,../bee_direction_labeled_batch004_200/images/batch_004_138.jpg,head_right,42.658562,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001983/BEE24-35_000332_det10_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.957180; left_prob=0.042820; right_prob=0.957180; quality=0.897489; mean_gray=92.53; std_gray=50.80; mean_sat=102.25; area=0.2987
439,batch_004,139,../bee_direction_labeled_batch004_200/images/batch_004_139.jpg,head_right,-29.812534,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002189/BEE24-35_004974_det08_tr0016.jpg,auto_high_conf_binary_resnet_clear; confidence=0.967558; left_prob=0.032442; right_prob=0.967558; quality=0.883727; mean_gray=103.00; std_gray=48.94; mean_sat=114.11; area=0.3523
440,batch_004,140,../bee_direction_labeled_batch004_200/images/batch_004_140.jpg,head_right,1.222167,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/001693/BEE24-33_004888_det14_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.971317; left_prob=0.028683; right_prob=0.971317; quality=0.876999; mean_gray=86.13; std_gray=45.26; mean_sat=140.31; area=0.2790
441,batch_004,141,../bee_direction_labeled_batch004_200/images/batch_004_141.jpg,head_right,-0.336278,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/000828/BEE24-33_001142_det10_tr0009.jpg,auto_high_conf_binary_resnet_clear; confidence=0.993197; left_prob=0.006803; right_prob=0.993197; quality=0.848530; mean_gray=92.43; std_gray=42.43; mean_sat=138.86; area=0.3106
442,batch_004,142,../bee_direction_labeled_batch004_200/images/batch_004_142.jpg,head_right,17.637444,/root/autodl-tmp/bee_track/deep_sort_pytorch/deep_sort/deep/data/train_20260501_sam_mask_soft_v2/002186/BEE24-35_004874_det08_tr0019.jpg,auto_high_conf_binary_resnet_clear; confidence=0.951829; left_prob=0.048171; right_prob=0.951829; quality=0.898838; mean_gray=102.53; std_gray=46.16; mean_sat=99.63; area=0.3089
